"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/07/06 1:33:39 AM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 2:29:06 AM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Muy interesante y dinámicas las clases."
"2018/07/06 4:44:30 AM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Facil","Normal","Me encantó! A pesar de no haber ido a ninguna clase del curso en el que estaba originalmente (porque me cambié a Mendez el día anterior), considero que Algo1-Mendez fue el mejor en el que pude haber estado y me encantó!"
"2018/07/06 6:53:45 AM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 7:19:43 AM GMT-3","Algoritmos y Programación 2 - Calvo","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/07/06 7:22:38 AM GMT-3","Computación-Perez Berro","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/07/06 7:40:22 AM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/06 7:57:03 AM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Normal",""
"2018/07/06 8:20:19 AM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 8:48:16 AM GMT-3","Taller de Programación 2 - Calónico","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Excelente nivel humano"
"2018/07/06 8:51:35 AM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Falta un poco de organización, la base técnica está"
"2018/07/06 8:59:17 AM GMT-3","Algoritmos y Programación 1 - Essaya","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Fácil",""
"2018/07/06 9:12:56 AM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2018/07/06 9:17:09 AM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil","Es un buen curso, los profesores siempre estan dispuestos a responder las dudas de los alumnos. Hubo algunos problemas de organización este cuatrimestre con la cantidad de clases que se tuvieron, pero no se debió a algun problema con los profesores, sino por cuestiones de fuerza mayor."
"2018/07/06 9:51:17 AM GMT-3","Base de Datos - Beiro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/06 10:01:40 AM GMT-3","Algoritmos y Programación 1 - Guarna","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/06 10:05:09 AM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Muy Dificil","Muy dificil","La materia está bien dada, aunque se abordan muchos temas complejos en pocas horas, lo cuál resulta en tal vez no poder asimilarlos bien."
"2018/07/06 10:05:49 AM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal",""
"2018/07/06 10:15:12 AM GMT-3","Técnicas de Diseño - Pantaleo","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/06 10:15:14 AM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/06 10:22:46 AM GMT-3","Algoritmos y Programación 3 - Suarez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/06 10:23:05 AM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Poco Interesantes","No","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 10:30:45 AM GMT-3","Taller de Programación 1 - Veiga","Bueno","No","Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil","No valoran el esfuerzo de nadie para los trabajos faraonicos que piden realizar."
"2018/07/06 10:39:36 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Facil","Dificil",""
"2018/07/06 10:48:08 AM GMT-3","Organización del Computador - Benitez","Malo","Sí","Interesantes","No","Regulares","Regulares","Dificil","Muy dificil","El TP es imposible de hacer en el tiempo que te lo dan porque te entregan el enunciado cuando todavía no enseñaron el lenguaje en el que se hace. Para cuando aprendes y entendes el lenguaje no alcanza el tiempo para hacerlo.
Yo tuve que recursar para poder hacerlo a tiempo."
"2018/07/06 10:50:07 AM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/07/06 11:31:48 AM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/07/06 11:40:10 AM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal","Me parece que deberian ir de la mano la practica con la teorica y no que la teorica te enseña unos temas y la practica otros, y parecen dos materias distintas. "
"2018/07/06 11:42:44 AM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Poco Interesantes","Sí","Regulares","Muy Buenas","Normal","Dificil",""
"2018/07/06 12:00:13 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/06 12:23:00 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2018/07/06 12:26:02 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Muy Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/07/06 12:32:12 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal","Me gustaría que aparte de tener diapositivas explicando lo que se vio en clase , en la clase misma den ejemplos de lo que explican mostrando como programan  en directo y ver como es que piensan a la hora de resolver un problema ( escuchar como piensa orientado a objetos el que  está programando ) no digo que improvisen 100% ( Que seria genial y que discutan entre todos los ayudantes  la mejor solucion ) pero si que muestren un ejercicio preparado desde cero literalmente cero creando las clases y todo el resto,  no tiene que ser un ejercicio largo y  si es largo en dos clases , tampoco digo que expliquen cada cosa que hacen pero si lo que es orientado a objetos que es lo nuevo para nosotros , ademas pueden ayudarse con el pinzaron con dibujos la idea es escucharlos como piensan la resolución, que digan puedo hacerlo así pero es mejor así ya que es mas orientado a objetos, por lo menos a mi me sirve mas eso que ver la resolución ya hecha en una diapositiva ( que no digo que no estén ya que sirven para los que no llegamos a copiar todo). "
"2018/07/06 12:39:20 PM GMT-3","Algoritmos y Programación 2 - Calvo","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Muy dificil","Me encanto este curso. Las practicas son excelentes."
"2018/07/06 12:51:45 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2018/07/06 1:06:38 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/06 1:12:10 PM GMT-3","Análisis Numérico - Schwarz","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2018/07/06 1:18:44 PM GMT-3","Algoritmos y Programación 3 - Suarez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","Excelente."
"2018/07/06 1:19:11 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Muy bueno predisposición por parte de los profesores (tanto de la teórica como la práctica). Mucha claridad en las clases. Tps entretenidos."
"2018/07/06 1:33:10 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Buenas","Facil","Normal","Estuvo divertido, fue una materia diferente. Piñeiro le pone muchas ganas y hace las clases entretenidas.
 Lo único que me pareció medio malo fue la organización en las clases de consultas. Deberían tener un tiempo fijo para cada grupo, una ves nos clavamos desde las 18 hasta las 21:45 esperado y cuando nos tocó ya no había tiempo para nada y todavía faltaba un grupo después de nosotros."
"2018/07/06 1:59:28 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","El materia fue muy buena debido a que tuvimos a una profesora con una gran capacidad para enseñar , mediante ella se pudo aprender bastante y de manero mas sencilla , una profesora e ingeniera con todas las letras."
"2018/07/06 2:00:03 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Dificil","Muy buena materia, como todas las que dá Fontela. En cuanto a la dificultad del TP, si bien puse dificil, esto es así debido a lo largo del mismo, no por que es dificil de realizar."
"2018/07/06 2:04:27 PM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/06 2:14:40 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal","fue muy bueno cursar computacion mientras pasaba clases pero por aprobar con equivalencia deje el curso me di tiempo a mis otras materias"
"2018/07/06 2:22:40 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","Cuando dan clases teóricas con diapositivas esta bueno que los alumnos tengan de antemano las mismas para poder seguir la clase, sino es mas dificultoso tomar apuntes si uno lo desea, además que a veces no se ve del todo bien con los proyectores.
El intervalo de la clase teórica esta bueno para despejar un poco la mente, pero a veces es muy largo."
"2018/07/06 2:27:04 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Muy Bueno","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Dificil",""
"2018/07/06 2:41:17 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2018/07/06 2:51:02 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/06 2:52:45 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal",""
"2018/07/06 2:52:57 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Bueno","No","Muy Interesantes","Sí","Buenas","Buenas","Muy Dificil","Dificil",""
"2018/07/06 2:54:36 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","No","Excelentes","Muy Buenas","Dificil","Dificil","Mucha deserción, habría q trabajar con eso, la materia como introducción a la programación no sirve, el que nunca tuvo un buen contacto con la programacion se le hace muy dificil seguir las clases. Debería tener correlatividad con inglés ya que para el que no lo sabe se le hace extra complicada la materia"
"2018/07/06 3:17:34 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Regulares","Dificil","Muy dificil","Martin es excelente, ojalá mucjos profesores siguieran su ejemplo. La dedicación que le da al curso y a cada alumno en particular es una cosa inexplicable que no abunda para nada en la facultad. 
Sinceramente fue un placer cursar teniendolo a el de profesor. "
"2018/07/06 3:50:40 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/06 3:55:57 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/06 3:59:47 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2018/07/06 5:21:36 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","Sí","Malas","Muy Buenas","Normal","Dificil",""
"2018/07/06 5:29:57 PM GMT-3","Organización del Computador - Benitez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 5:30:31 PM GMT-3","Algoritmos y Programación 1 - Guarna","Excelente","No","Muy Interesantes","Sí","Excelentes","No Hay Clases Prácticas","Normal","Normal",""
"2018/07/06 5:32:09 PM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Interesantes","Sí","Buenas","Malas","Normal","Normal",""
"2018/07/06 5:35:31 PM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/06 5:37:47 PM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/06 5:43:01 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Normal","Normal",""
"2018/07/06 6:09:15 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Regulares","Dificil","Dificil",""
"2018/07/06 6:20:55 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Me pareció un curso excelente, de mucha exigencia y de mucha dedicación por parte del docente."
"2018/07/06 6:26:32 PM GMT-3","Algoritmos y Programación 1 - Guarna","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Normal","Normal","Las clases no están bien organizadas. Algunos docentes no se preparan bien para dar la clase.
Ezequiel Busquín es una excepción, excelente docente.
"
"2018/07/06 6:37:51 PM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal",""
"2018/07/06 6:43:26 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Que no se tome asistencia. La asistencia le genera problemas a los que trabajan y en esta materia que ya esta avanzada en la carrera solo logra molestar al alumnado."
"2018/07/06 6:45:23 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil","Muy buena forma de evaluar. En vez de tener que estudiar para un parcial y final, eramos evaluados todas las semanas con ejercicios prácticos de programación y lecturas con su correspondiente cuestionario."
"2018/07/06 7:17:37 PM GMT-3","Técnicas de Diseño - Pantaleo","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/07/06 7:22:05 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Muy Interesantes","Sí","Malas","Muy Buenas","Normal","Dificil",""
"2018/07/06 7:23:31 PM GMT-3","Lenguajes Formales - Kuhn","Excelente","Sí","Muy Interesantes","No","Excelentes","Excelentes","Normal","Normal",""
"2018/07/06 7:34:07 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil",""
"2018/07/06 7:41:45 PM GMT-3","Algoritmos y Programación 3 - Suarez","Regular","Sí","Interesantes","Sí","Buenas","Malas","Dificil","Dificil","Aprendí mas Yu Gi Oh! Que el paradigma orientado a objetos"
"2018/07/06 7:41:45 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Dificil","Me encantaron las clases del Profesor Ezequiel Gonzalez Busquin "
"2018/07/06 7:57:12 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Normal","Yo ya la había cursado con Ale y en en comparación la cátedra mejoro mucho. Agregaron muchos temas, las diapositivas de las teóricas son excelentes y las clases mas dinamicas. "
"2018/07/06 8:12:39 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 8:31:43 PM GMT-3","Organización del Computador - Benitez","Regular","No","Interesantes","No","Buenas","Buenas","Dificil","Normal","Los profesores exigen mucho para la poca (y a veces nula) presencia que tienen, ya sea en las clases o contestando dudas en la lista de correos. Si queres aprender los lenguajes ensambladores que se ven en la materia por tu cuenta estas jodido porque vas a entender poco y nada y en Internet no encontras información al respecto,  y al estar limitado a entender por las clases después te queda muy poco tiempo para hacer el TP. Ademas que se pierden muchas clases en temas que no deberían seguirse dando (ej: Abacus es una perdida de tiempo que podría usarse para ver mejor IBM Mainframe o Intel 8086) y hay otras clases que se dan en la mitad del cuatri que deberían darse AL FINAL del cuatrimestre (ej: ver clases de computadoras en mitad del cuatri cuando todavía no nos explicaron como usar los lenguajes y ya había pasado varias semanas que nos dieron los enunciados, algo que perfectamente se puede dar en las ultimas 3 clases y no cambia nada porque no forma parte de lo que se evalúa sino que es cultura general de la carrera). Y lo peor es que para hacer consultas del TP tengo que esperar 1 o 2 horas hasta que un profesor venga a la clase, quedándome atrás del aula perdiéndome 1 (o mas bien varias) clases porque hay 20 personas con sus propias dudas del TP y no siempre llegan a contestar todo. Por ultimo podrian verse cosas bastante interesantes en la materia (ej: como C compila el codigo a Assembler) o usar un Assembler que solo los profesores del curso conocen y usan para enseñar (aunque esto ya es ser medio fino). Digo todo esto pero es una materia que yo entre con ganas de cursar, siempre me llamo la atención ver como funciona una computadora a bajo nivel y como funciona Assembler y de hecho aprendí bastante en la materia, pero de verdad me gustaría que los profesores se preocuparan por la materia y que la gente entienda bien mas allá de venir a dar clases 2 o 3 horas y contestar solo durante ese tiempo, no pido que sean como en Algoritmos 2 pero media pila..."
"2018/07/06 8:35:18 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Fácil","Es una materia que recomienda, es tranquila y aunque la primer mitad de la materia es aburrida (durante la cual pense dejar al materia) la segunda mitad es interesante, ademas que toda la primer parte es necesaria para explicar la segunda parte asi que realmente no me quejo de eso. Ferrigno es tranquilo corrigiendo lo cual me parece genial (un profesor que da una materia que sabe que la gente cursa de onda y no evalúa a matar? Que es esto? Una materia bien dada?)"
"2018/07/06 8:36:35 PM GMT-3","Inteligencia Artificial - Cabrera","Regular","Sí","Interesantes","No","Regulares","Regulares","Muy Facil","Muy Fácil","LEL"
"2018/07/06 8:53:18 PM GMT-3","Algoritmos y Programación 2 (Electrónica) - Calvo","Regular","Sí","Poco Interesantes","Sí","Regulares","Buenas","Normal","Fácil","En mi opinion, habria que darle un enfoque mas practico a las clases teoricas. Casi todo el tiempo se habla de estructuras de datos y sus ventajas, pero en la practica no se utilizo ni la mitad de las estructuras de datos. En la practica, ademas, se vio muy poco de C++. Podrian reforzar un poco ese tema, que de todas formas ya de por si las practicas son muy repetitivas y muchas veces no aportan nada nuevo."
"2018/07/06 8:56:15 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Normal",""
"2018/07/06 9:03:07 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 9:07:16 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Excelente predisposición de los docentes y ayudantes. Se nota que saben mucho. Hicieron la cursada sumamente llevadera y entretenida."
"2018/07/06 9:09:28 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Excelentes teóricas. Los temas se dan muy bien y son coherentes con lo que se toma en las evaluaciones parciales. Dan muchas herramientas útiles para ayudar a llevar la materia al día."
"2018/07/06 9:15:15 PM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 9:37:03 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Normal",""
"2018/07/06 9:51:04 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Excelente","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/06 9:52:40 PM GMT-3","Algoritmos y Programación 1 - Guarna","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/07/06 9:52:50 PM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 1 - Merlino","Malo","Sí","Poco Interesantes","Sí","Malas","Malas","Facil","Fácil",""
"2018/07/06 10:03:05 PM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Regular","Sí","Poco Interesantes","Sí","No hay clases teóricas","Regulares","Normal","Normal",""
"2018/07/06 10:04:02 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Fácil",""
"2018/07/06 10:25:12 PM GMT-3","Organización del Computador - Benitez","Muy Bueno","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/06 11:07:43 PM GMT-3","Algoritmos y Programación 1 - Guarna","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/06 11:09:21 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Dificil",""
"2018/07/06 11:23:49 PM GMT-3","Algoritmos y Programación 1 - Essaya","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/06 11:41:59 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","En general muy buen curso, lo volvería a elegir"
"2018/07/06 11:54:20 PM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Aprendí mucho. Me encantó"
"2018/07/07 12:19:34 AM GMT-3","Técnicas de Programación Concurrente - Garibaldi","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal","Los temas que se dictan me parecieron muy interesantes. No fui a las teóricas, pero las clases practicas fueron buenas, y hay muy buena predisposición del equipo docente. "
"2018/07/07 12:30:09 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","La modalidad de enseñanza que implementan y la buena onda del equipo docente son las joyas de esta catedra, se nota el trabajo y el esfuezo que le ponen y se merecen un gran reconocimiento por eso. Lamentablemente los temas de la materia me parecieron muy poco interesantes (aunque si reconozco su importancia).
Creo que habría que mejorar un poco los tiempos de corrección de las actividades, y particularmente la de las entregas del tp."
"2018/07/07 12:35:44 AM GMT-3","Computación-Perez Berro","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/07 2:06:42 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Normal","Disfruté mucho del curso. La dedicación y compromiso de cada uno de los docentes fue muy admirable. Considero que los temas que se enseñaron son útiles y es crucial tenerlos como conocimiento básico para esta carrera. Los trabajos prácticos resultaron interesantes ya que dan una visión de aplicaciones prácticas sobre lo visto en clase. "
"2018/07/07 3:32:41 AM GMT-3","Algoritmos y Programación 1 - Essaya","Bueno","No","Interesantes","Sí","Muy Buenas","Malas","Dificil","Dificil",""
